molecule_chembl_id,canonical_smiles,pchembl_value,assay_description,Receptor,assay_chembl_id,document_chembl_id
CHEMBL3342269,O=C(Nc1ccc(F)cc1)c1ccc(SCc2ccccc2B(O)O)nc1,6.14,Inhibition of CXCR2 (unknown origin) expressed in PathHunter celline by beta-arrestin assay,CXCR2,CHEMBL3427963,CHEMBL3425456
CHEMBL3426944,O=C(Nc1ccc(F)cc1)c1ccc(SCc2cc(OC(F)(F)F)ccc2B(O)O)nc1,7.68,Inhibition of CXCR2 (unknown origin) transfected with RBL cells,CXCR2,CHEMBL3427962,CHEMBL3425456
CHEMBL3342269,O=C(Nc1ccc(F)cc1)c1ccc(SCc2ccccc2B(O)O)nc1,6.45,Inhibition of CXCR2 (unknown origin) transfected with RBL cells,CXCR2,CHEMBL3427962,CHEMBL3425456
CHEMBL3609011,CN(Cc1ccc(B(O)O)cc1)c1ncc(C(=O)Nc2ccc(F)cc2)cn1,6.92,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609010,O=C(Nc1ccc(F)cc1)c1cnc(NCc2ccc(B(O)O)cc2)nc1,5.58,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609009,CN(Cc1cccc(B(O)O)c1)c1ncc(C(=O)Nc2ccc(F)cc2)cn1,5.6,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609008,O=C(Nc1ccc(F)cc1)c1cnc(NCc2cccc(B(O)O)c2)nc1,6.04,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609006,CN(Cc1ccc(B(O)O)cn1)c1ccc(C(=O)Nc2ccc(F)cc2)cn1,7.09,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609005,CN(Cc1ccc(B(O)O)cc1)c1ccc(C(=O)Nc2ccc(F)cc2)cn1,5.96,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609004,O=C(Nc1ccc(F)cc1)c1ccc(NCc2ccc(B(O)O)cc2)nc1,5.66,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609003,CN(Cc1cccc(B(O)O)c1)c1ccc(C(=O)Nc2ccc(F)cc2)cn1,6.39,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609002,O=C(Nc1ccc(F)cc1)c1ccc(NCc2cccc(B(O)O)c2)nc1,6.13,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609012,CN(Cc1ccc(B(O)O)cn1)c1ncc(C(=O)Nc2ccc(F)cc2)cn1,6.03,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609013,O=C(Nc1ccc(F)cc1)c1ccc(N(Cc2ccccc2)Cc2ccc(B(O)O)cn2)nc1,6.53,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609014,O=C(Nc1ccc(F)cc1)c1ccc(N(Cc2ccccn2)Cc2ccc(B(O)O)cn2)nc1,5.31,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609015,O=C(Nc1ccc(F)cc1)c1ccc(N(Cc2ccc(B(O)O)cn2)CC2CCOCC2)nc1,5.64,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609016,O=C(Nc1ccc(F)cc1)c1ccc(N(Cc2ccc(B(O)O)cn2)Cc2ccco2)nc1,7.68,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609018,O=C(Nc1ccc(F)cc1)c1cnc(N(Cc2ccccc2)Cc2ccc(B(O)O)cn2)nc1,8.4,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609019,O=C(Nc1ccc(F)cc1)c1cnc(N(Cc2ccccn2)Cc2ccc(B(O)O)cn2)nc1,5.37,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3609021,O=C(Nc1ccc(F)cc1)c1cnc(N(Cc2ccc(B(O)O)cn2)Cc2ccco2)nc1,6.18,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3426944,O=C(Nc1ccc(F)cc1)c1ccc(SCc2cc(OC(F)(F)F)ccc2B(O)O)nc1,7.68,Antagonist activity at CXCR2 (unknown origin) transfected in RBL cells assessed as inhibition of IL-8-mediated intracellular calcium release preincubated for 30 mins followed by IL-8 addition by FLUO-4AM-based fluorescent microplate reader analysis,CXCR2,CHEMBL3610856,CHEMBL3608245
CHEMBL3704573,Cc1ccc([C@H](Nc2c(Nc3ccc(Cl)c(S(=O)(=O)N4CCN(C)CC4)c3O)c(=O)c2=O)C2(C)COC2)o1,7.52,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3640000,COC(=O)[C@@H]1CCCN1C(=O)c1cccc(Nc2c(N[C@@H](c3ccc(C)o3)C3(C)COC3)c(=O)c2=O)c1O,7.22,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704574,Cc1ccc([C@@H](Nc2c(Nc3cccc(C(=O)N(C)C)c3O)c(=O)c2=O)C2(C)COC2)o1,6.13,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3701194,Cc1ccc(C(Nc2c(Nc3cccnc3O)c(=O)c2=O)C2(C)COC2)o1,6.47,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704568,Cc1ccc(C(Nc2c(Nc3cccc(C#N)c3O)c(=O)c2=O)C2(C)COC2)o1,6.51,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3701195,Cc1ccc(C(Nc2c(Nc3cccc(S(=O)(=O)N(C)C)c3O)c(=O)c2=O)C2(C)COC2)o1,6.59,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704555,Cc1cc(C(Nc2c(Nc3cccc(C(=O)N(C)C)c3O)c(=O)c2=O)C2(C)COC2)oc1C,6.61,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3701191,Cc1ccc(C(Nc2c(Nc3cccc(C(=O)N4CCCC4)c3O)c(=O)c2=O)C2(C)COC2)o1,6.58,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704566,COc1ccc(Nc2c(NC(c3ccc(C)o3)C3(C)COC3)c(=O)c2=O)c(O)n1,5.99,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704560,COC(=O)C1CCCN1C(=O)c1cccc(Nc2c(NC(c3ccc(C)o3)C3(C)COC3)c(=O)c2=O)c1O,6.02,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3701185,Cc1ccc(C(Nc2c(Nc3cccc(C(=O)N4CC[C@@H](O)C4)c3O)c(=O)c2=O)C2(C)COC2)o1,6.47,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3701186,Cc1ccc(C(Nc2c(Nc3cccc(C(=O)N4CC[C@H](O)C4)c3O)c(=O)c2=O)C2(C)COC2)o1,5.96,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704558,CN(C)C(=O)c1cccc(Nc2c(NC(c3ccc4c(c3)OCO4)C3(C)COC3)c(=O)c2=O)c1O,6.46,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704559,Cc1ccc(C(Nc2c(Nc3cccc(C(=O)N4CCC(O)C4)c3)c(=O)c2=O)C2(C)COC2)o1,6.14,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
CHEMBL3704570,Cc1ccc([C@H](Nc2c(Nc3cccc(C(=O)N(C)C)c3O)c(=O)c2=O)C2(C)COC2)o1,7.14,"In Vitro Assay: The in vitro affinity of the compounds of the present invention for the CXCR1 and CXCR2 receptors was determined on a functional test of the .beta.-arrestin recruitment type after receptor activation.It was demonstrated that the activation by CXCL8 of the CXCR2 receptor in cells of the PathHunter HEK293-CXCR2 line or of the CXCR1 receptor in cells of the U2OS h CXCR1 .beta.-arrestin line results in the recruitment of .beta.-arrestin (Richardson et al. 2003 Role of the cytoplasmic tails of CXCR1 and CXCR2 in mediating leukocyte migration, activation, and regulation. J. Immunol. 170: 2904-2911.)In order to evaluate the direct interaction of the CXCR2 or CXCR1 receptor with .beta.-arrestin 2, a .beta.-arrestin 2 recruitment test for CXCR2 or CXCR1 based on of .beta.-galactosidase enzyme complementation (Olson K R, Eglen R M. Beta galactosidase complementation: a cell-based luminescent assay platform for drug discovery. Assay Drug Dev Technol. 2007 February; 5(1); 137-44).",CXCR2,CHEMBL3707937,CHEMBL3638995
